MAD,MAPE,RMSE,State,Test Type
9563.678200849201,44.9353202842161,11888.63119924301,SE,Holt_Winter (multiplicative)casosAcumulado
32.08626108060008,5.918043188782892,41.63071489718549,SE,Holt_Winter (additive) obitosAcumulado
16.475612996034002,3.4310871510222745,17.560557980546008,SE,Holt_Winter (multiplicative)obitosAcumulado
4029.6033025379324,6.6800577723091195,6609.26885157062,BA,Holt_Winter (additive) casosAcumulado
3027.042323633597,6.196017785944566,3213.0064242127105,BA,Holt_Winter (multiplicative)casosAcumulado
64.4745830385414,4.082008602492452,85.40247557276419,BA,Holt_Winter (additive) obitosAcumulado
21.96691707054157,1.683144297272051,24.717930619066827,BA,Holt_Winter (multiplicative)obitosAcumulado
2564.25439485818,7.107115860932445,4098.042799078101,MG,Holt_Winter (additive) casosAcumulado
2148.9769344168426,7.721096789404203,2421.365594653325,MG,Holt_Winter (multiplicative)casosAcumulado
92.21711196537974,11.78262493176513,117.54390408217928,MG,Holt_Winter (additive) obitosAcumulado
22.303752612063057,3.333617164117509,26.762328766799723,MG,Holt_Winter (multiplicative)obitosAcumulado
3639.355840484848,9.39897169803773,4344.8623651753105,ES,Holt_Winter (additive) casosAcumulado
1301.230476964708,3.4624530392294175,1567.2176779120057,ES,Holt_Winter (multiplicative)casosAcumulado
35.301781709010584,2.5462655176362237,40.53153375833696,ES,Holt_Winter (additive) obitosAcumulado
34.487659846191775,2.4794254356779137,45.33356089722675,ES,Holt_Winter (multiplicative)obitosAcumulado
4157.36039205019,4.097697191599998,4732.866960782493,RJ,Holt_Winter (additive) casosAcumulado
1475.4986280351059,1.5743292330893097,1683.29806007195,RJ,Holt_Winter (multiplicative)casosAcumulado
134.90490753356357,1.5245318793504614,146.63978003776015,RJ,Holt_Winter (additive) obitosAcumulado
398.9557968393393,4.328882629041686,453.473223269594,RJ,Holt_Winter (multiplicative)obitosAcumulado
7284.402510158216,3.123749004596835,9184.84033704328,SP,Holt_Winter (additive) casosAcumulado
6395.739653340792,2.9728179520377944,7234.403590660907,SP,Holt_Winter (multiplicative)casosAcumulado
294.4340967004882,2.263404261481676,338.3768430657362,SP,Holt_Winter (additive) obitosAcumulado
1051.5930991486366,7.872292967269962,1228.7493828557997,SP,Holt_Winter (multiplicative)obitosAcumulado
2110.8345681020105,12.1793287293946,2709.0603825922553,PR,Holt_Winter (additive) casosAcumulado
905.5544297430481,5.648171758917617,1068.5605588482558,PR,Holt_Winter (multiplicative)casosAcumulado
24.16739388832689,4.712351485873141,30.828396566517995,PR,Holt_Winter (additive) obitosAcumulado
18.041292594918907,3.7310446128272905,21.437509750266443,PR,Holt_Winter (multiplicative)obitosAcumulado
3077.67475351858,14.35331983663866,4005.0026191633774,SC,Holt_Winter (additive) casosAcumulado
4585.164241023307,21.788945696529648,5701.725400979538,SC,Holt_Winter (multiplicative)casosAcumulado
29.988729488586195,10.658777069402777,37.460391072075474,SC,Holt_Winter (additive) obitosAcumulado
18.814254751647727,6.678841909669139,23.847821930804187,SC,Holt_Winter (multiplicative)obitosAcumulado
2608.530392522828,11.74645613233422,3158.8420234848013,RS,Holt_Winter (additive) casosAcumulado
4466.459914210709,20.26245234872686,5275.349339234105,RS,Holt_Winter (multiplicative)casosAcumulado
38.7527571693034,7.615224361824264,50.056011222174234,RS,Holt_Winter (additive) obitosAcumulado
49.25693998422769,9.750608891323106,61.595344221715514,RS,Holt_Winter (multiplicative)obitosAcumulado
396.00954234382283,6.588704725269347,511.2195961695303,MS,Holt_Winter (additive) casosAcumulado
421.8357558362345,7.573972182830715,467.6952861639893,MS,Holt_Winter (multiplicative)casosAcumulado
9.074299020806398,14.941093001880827,12.306501062718928,MS,Holt_Winter (additive) obitosAcumulado
7.823159841783925,12.947616824161113,10.514840733389658,MS,Holt_Winter (multiplicative)obitosAcumulado
1886.306736040364,15.812499111056818,2450.9366316882383,MT,Holt_Winter (additive) casosAcumulado
796.1691942135341,7.1290052023936585,973.7500416417464,MT,Holt_Winter (multiplicative)casosAcumulado
37.259128880316446,8.998665319427019,48.3219070137189,MT,Holt_Winter (additive) obitosAcumulado
113.82588574006824,26.556550790574658,141.30027309493863,MT,Holt_Winter (multiplicative)obitosAcumulado
7919.068267639897,44.62754272176928,8966.056568642343,GO,Holt_Winter (additive) casosAcumulado
7897.689299638952,44.51245737887261,8940.345915738126,GO,Holt_Winter (multiplicative)casosAcumulado
67.27865423697784,18.373720864454405,83.34797603977111,GO,Holt_Winter (additive) obitosAcumulado
50.10489457570215,13.667318402340022,62.4399002259771,GO,Holt_Winter (multiplicative)obitosAcumulado
3893.014571500177,10.172474849043452,4849.814754086418,DF,Holt_Winter (additive) casosAcumulado
998.6267171982906,3.0124899403921237,1086.774317478862,DF,Holt_Winter (multiplicative)casosAcumulado
39.53439523981615,8.23045349352114,46.90186354009547,DF,Holt_Winter (additive) obitosAcumulado
25.996220199867672,5.581216699577332,29.57385013451898,DF,Holt_Winter (multiplicative)obitosAcumulado
99191.74543925618,8.169669471114421,123887.5708217027,BRAZIL,Holt_Winter (additive) casosAcumulado
85786.67008225553,7.08975185092498,105986.94574072516,BRAZIL,Holt_Winter (multiplicative)casosAcumulado
2646.057990329107,4.917061906306948,3131.1240799080265,BRAZIL,Holt_Winter (additive) obitosAcumulado
2420.623566080962,4.511028482536274,2826.3035865321394,BRAZIL,Holt_Winter (multiplicative)obitosAcumulado
